Round,Player,Hashtag,Description,Round Points,Total Points
6,player #7,#Fukushima2011,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are: it was caused by the 2011 Tōhoku earthquake, led to a tsunami that damaged the Daiichi plant, caused radioactive release into the ",0,0
6,player #13,#Fukushima25,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points to include. The disaster occurred in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged th",0,0
6,player #6,#FukushimaDisaster,"he task is to write a 140-character tweet about the Fukushima disaster, highlighting its impact on people and the push towards energy-saving in Japan.

Let me think about the key points: the 2011 earthquake caused the nuclear disaster, leading to dis",0,1
6,player #8,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I include the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Ja",0,0
6,player #14,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, so I should focus on the key points. First, the disaster was caused by the 2011 Tōhoku earthquake and the resulting tsunami. The tsunami caused si",0,2
6,player #5,#FukushimaCrisis,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me start by summarizing the key points from the event. The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku earthquake. The earthquake led to a massive tsunami with",0,0
6,player #2,#Fukushima50,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The challenge is to keep it under 140 characters. Let me break down the key points from the event:

1. It happened in 2011 at the Daiichi Nuclear Power Pl",0,0
6,player #16,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points from the text.

First, the disaster happened in 2011 due to the Tōhoku earthquake, which was the most powerf",0,1
7,player #19,#FukushimaLessons,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet should be under 140 characters. Let me start by identifying the key points.

The disaster happened in 2011 at the Daiichi plant. It was caused b",0,0
7,player #1,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet should be under 140 characters. Let me start by identifying the key points: the disaster happened in 2011, caused by the Tōhoku earthquake, led ",0,0
7,player #7,#Fukushima2011,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are: it was caused by the 2011 Tōhoku earthquake, led to a tsunami that damaged the Daiichi plant, caused radioactive release into the ",0,0
7,player #17,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me start by summarizing the key points. It happened in 2011 due to the Tohoku earthquake, which caused a tsunami that damaged the Daiichi plant. The accident led to radioactive materia",0,0
7,player #13,#Fukushima25,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points to include. The disaster occurred in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged th",0,0
7,player #15,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me read through the information again to make sure I get the key points. 

The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake, the strongest ever in Japan.",0,2
7,player #2,#Fukushima50,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The challenge is to keep it under 140 characters. Let me break down the key points from the event:

1. It happened in 2011 at the Daiichi Nuclear Power Pl",0,0
7,player #12,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. The tweet has to be under 140 characters. Let me read through the provided content again to make sure I capture the key points.

The disaster happened in 201",0,2
7,player #3,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user mentioned that the tweet should be no more than 140 characters. Let me start by summarizing the key points from the event description.

First,",0,0
